645,90,21,41
643,89,21,41
641,88,21,41
640,88,21,41
639,88,21,41
638,88,21,41
637,88,21,41
636,88,21,41
634,88,21,41
632,89,21,41
630,89,21,41
628,89,21,41
627,89,21,41
625,89,21,41
623,88,21,41
622,88,21,41
621,88,21,41
620,88,21,41
621,88,21,41
620,88,21,41
620,88,21,41
619,88,21,41
617,88,21,41
615,88,21,41
614,89,21,41
613,89,21,41
612,90,21,41
611,90,21,41
608,91,21,41
606,92,21,41
604,93,21,41
602,94,21,41
601,94,21,41
600,94,21,41
599,94,21,41
598,94,21,41
597,94,21,41
595,94,21,41
594,94,21,41
592,94,21,41
590,93,21,41
589,93,21,41
587,93,21,41
586,93,21,41
584,93,21,41
583,93,21,41
582,93,21,41
580,92,21,41
578,92,21,41
577,92,21,41
575,91,21,41
574,91,21,41
572,91,21,41
571,91,21,41
570,91,21,41
569,92,21,41
568,93,21,41
567,94,21,41
566,95,21,41
565,95,21,41
563,95,21,41
562,95,21,41
561,95,21,41
559,94,21,41
557,93,21,41
555,93,21,41
553,93,21,41
551,93,21,41
548,93,21,41
547,93,21,41
546,93,21,41
545,93,21,41
544,93,21,41
542,92,21,41
541,92,21,41
539,92,21,41
537,91,21,41
536,91,21,41
535,91,21,41
533,91,21,41
532,91,21,41
530,91,21,41
529,91,21,41
528,91,21,41
527,91,21,41
525,91,21,41
523,92,21,41
522,92,21,41
520,93,21,41
518,93,21,41
516,94,21,41
515,93,21,41
513,93,21,41
511,93,21,41
510,92,21,41
508,92,21,41
506,91,21,41
505,92,21,41
504,92,21,41
503,92,21,41
502,92,21,41
501,93,21,41
500,93,21,41
499,93,21,41
497,93,21,41
496,93,21,41
495,93,21,41
494,93,21,41
492,93,21,41
491,93,21,41
489,93,21,41
487,93,21,41
486,93,21,41
484,93,21,41
483,93,21,41
481,93,21,41
480,93,21,41
479,93,21,41
478,93,21,41
478,93,21,41
477,93,21,41
476,93,21,41
475,93,21,41
473,93,21,41
471,93,21,41
469,93,21,41
468,93,21,41
465,93,21,41
463,93,21,41
461,93,21,41
459,93,21,41
457,93,21,41
456,93,21,41
455,93,21,41
454,93,21,41
452,93,21,41
451,93,21,41
450,93,21,41
449,93,21,41
448,93,21,41
446,93,21,41
445,93,21,41
444,93,21,41
443,93,21,41
442,93,21,41
440,92,21,41
439,92,21,41
437,91,21,41
435,91,21,41
434,91,21,41
432,90,21,41
431,91,21,41
430,91,21,41
429,91,21,41
428,91,21,41
427,92,21,41
425,92,21,41
424,92,21,41
423,93,21,41
422,92,21,41
420,92,21,41
419,92,21,41
417,92,21,41
415,91,21,41
414,91,21,41
413,91,21,41
411,91,21,41
410,91,21,41
409,91,21,41
407,91,21,41
406,91,21,41
405,91,21,41
403,91,21,41
402,91,21,41
400,91,21,41
399,90,21,41
398,91,21,41
397,91,21,41
396,91,21,41
395,92,21,41
394,92,21,41
393,93,21,41
392,92,21,41
390,92,21,41
389,92,21,41
388,92,21,41
386,92,21,41
385,92,21,41
383,91,21,41
382,91,21,41
380,91,21,41
379,91,21,41
378,91,21,41
376,91,21,41
375,91,21,41
373,91,21,41
372,91,21,41
371,91,21,41
370,91,21,41
368,91,21,41
367,91,21,41
366,91,21,41
364,91,21,41
363,91,21,41
362,91,21,41
360,91,21,41
359,91,21,41
357,91,21,41
356,91,21,41
354,91,21,41
353,91,21,41
352,91,21,41
351,91,21,41
350,91,21,41
349,91,21,41
348,91,21,41
347,91,21,41
346,91,21,41
344,90,21,41
343,90,21,41
341,90,21,41
339,90,21,41
337,90,21,41
335,90,21,41
333,90,21,41
331,90,21,41
330,90,21,41
329,90,21,41
329,90,21,41
328,90,21,41
327,90,21,41
326,90,21,41
325,90,21,41
324,90,21,41
323,90,21,41
322,90,21,41
321,90,21,41
319,90,21,41
318,90,21,41
316,90,21,41
315,90,21,41
313,90,21,41
312,89,21,41
310,89,21,41
309,89,21,41
308,89,21,41
306,89,21,41
305,89,21,41
304,89,21,41
303,89,21,41
301,89,21,41
300,89,21,41
299,89,21,41
298,89,21,41
297,89,21,41
296,88,21,41
295,88,21,41
293,88,21,41
292,88,21,41
291,88,21,41
289,88,21,41
288,88,21,41
286,88,21,41
285,88,21,41
284,88,21,41
282,88,21,41
280,88,21,41
279,87,21,41
277,87,21,41
276,87,21,41
275,87,21,41
274,87,21,41
272,87,21,41
271,87,21,41
270,87,21,41
269,87,21,41
268,87,21,41
267,87,21,41
265,87,21,41
264,87,21,41
263,87,21,41
262,87,21,41
260,87,21,41
259,87,21,41
258,87,21,41
256,87,21,41
255,87,21,41
254,87,21,41
253,87,21,41
251,87,21,41
250,87,21,41
248,87,21,41
246,87,21,41
244,87,21,41
242,87,21,41
241,87,21,41
240,87,21,41
239,87,21,41
238,87,21,41
237,87,21,41
236,87,21,41
235,87,21,41
234,87,21,41
233,87,21,41
231,87,21,41
230,87,21,41
229,87,21,41
227,87,21,41
226,87,21,41
224,87,21,41
223,87,21,41
222,87,21,41
220,87,21,41
219,87,21,41
218,87,21,41
216,87,21,41
215,87,21,41
213,87,21,41
212,87,21,41
211,87,21,41
209,87,21,41
208,87,21,41
207,87,21,41
206,87,21,41
205,87,21,41
204,86,21,41
203,86,21,41
201,86,21,41
200,86,21,41
199,86,21,41
198,86,21,41
197,86,21,41
196,86,21,41
195,86,21,41
194,86,21,41
193,86,21,41
192,86,21,41
190,86,21,41
189,86,21,41
188,86,21,41
186,86,21,41
185,86,21,41
183,86,21,41
181,86,21,41
180,86,21,41
178,86,21,41
177,86,21,41
176,86,21,41
175,86,21,41
174,86,21,41
173,86,21,41
172,86,21,41
171,86,21,41
170,86,21,41
169,86,21,41
168,86,21,41
166,86,21,41
165,87,21,41
163,87,21,41
162,87,21,41
161,87,21,41
160,86,21,41
159,86,21,41
158,85,21,41
157,85,21,41
156,84,21,41
155,84,21,41
154,83,21,41
153,83,21,41
151,84,21,41
150,85,21,41
149,86,21,41
147,87,21,41
146,87,21,41
145,87,21,41
143,87,21,41
142,87,21,41
141,87,21,41
140,87,21,41
138,87,21,41
137,87,21,41
136,87,21,41
135,87,21,41
134,87,21,41
133,87,21,41
132,87,21,41
131,87,21,41
129,87,21,41
128,87,21,41
126,87,21,41
125,87,21,41
123,87,21,41
122,87,21,41
121,87,21,41
119,87,21,41
118,87,21,41
117,87,21,41
