119,209,51,36
123,210,51,36
126,211,51,36
129,212,51,36
132,213,51,36
135,214,51,36
139,215,51,36
143,215,51,36
147,214,51,36
150,213,51,36
154,212,51,36
159,213,51,36
164,214,51,36
169,214,51,36
172,214,51,36
175,214,51,36
179,214,51,36
182,214,51,36
186,215,51,36
190,215,51,36
195,216,51,36
199,217,51,36
203,217,51,36
206,217,51,36
210,218,51,36
214,218,51,36
218,219,51,36
221,218,51,36
225,218,51,36
228,218,51,36
231,218,51,36
234,219,52,37
237,219,52,37
240,220,53,38
243,221,54,38
246,222,54,39
249,221,54,38
253,220,54,38
256,219,54,37
259,219,54,37
263,218,54,36
267,219,54,36
272,221,54,36
276,222,54,36
280,222,54,36
284,223,54,36
287,223,54,36
291,223,54,37
295,222,54,38
299,222,54,39
303,221,54,40
306,221,54,40
309,221,54,40
312,221,54,40
315,221,54,40
320,222,54,40
326,223,54,40
331,224,54,40
334,225,54,40
338,225,54,40
341,226,54,40
344,226,54,40
348,227,54,40
352,227,54,40
357,227,54,40
361,227,54,40
364,227,55,40
367,228,55,40
370,229,55,40
373,229,55,40
376,230,55,40
380,230,55,40
385,230,55,40
389,230,55,40
394,230,55,40
398,230,55,40
402,231,55,40
406,232,55,40
410,232,55,40
414,233,55,40
416,234,57,40
419,235,59,40
421,236,61,40
424,237,63,40
428,236,63,40
433,236,63,40
437,235,63,40
442,234,63,40
445,235,63,40
449,235,63,40
452,235,63,40
456,235,63,40
460,236,63,40
463,237,63,40
466,238,63,40
469,240,63,40
472,241,63,40
477,242,63,40
482,243,63,40
487,244,63,40
492,246,63,40
496,245,63,40
500,245,63,40
504,245,63,40
508,244,63,40
511,244,63,40
514,244,63,40
518,244,63,40
521,244,63,40
526,246,63,40
531,247,63,40
535,248,63,40
540,249,63,40
544,249,63,40
547,249,63,40
551,248,63,40
554,248,63,40
558,248,63,40
562,249,63,40
566,251,63,40
570,252,63,40
574,254,63,40
579,255,63,40
583,257,63,40
587,257,62,40
590,257,61,40
594,258,60,40
598,258,59,40
603,258,59,40
607,259,59,40
612,259,59,40
616,259,59,40
621,260,59,40
625,260,59,40
630,262,59,40
635,264,59,40
638,264,59,40
641,264,59,40
644,264,59,40
646,264,59,40
648,263,62,40
650,262,64,40
653,262,62,40
655,262,59,40
663,262,51,40
671,262,45,40
679,262,39,40
684,262,33,40
690,262,27,40
692,262,25,40
695,262,23,40
701,262,17,40
707,262,11,40
636,254,12,40
566,246,13,40
495,238,14,40
424,229,15,40
354,221,16,40
283,213,17,40
213,204,19,40
142,196,20,40
71,188,21,40
1,180,22,40
1,179,27,41
2,179,31,42
2,178,36,44
3,178,41,45
3,177,45,46
3,179,49,46
4,180,53,46
4,181,57,46
4,183,61,46
4,184,64,46
5,184,69,46
6,184,74,45
8,184,80,45
9,184,85,44
16,184,82,44
23,185,79,44
30,185,76,44
34,185,76,44
39,185,76,44
43,185,76,44
48,185,76,44
52,185,76,44
56,185,76,44
60,184,76,44
64,184,76,44
68,183,76,44
71,183,76,44
76,181,76,44
80,180,76,44
85,178,76,44
89,179,75,43
94,179,74,42
99,179,73,41
103,179,73,40
108,179,72,39
113,180,71,38
119,180,71,38
124,180,71,38
130,181,71,38
136,181,71,38
142,182,71,38
146,181,71,38
151,180,71,38
155,180,71,38
160,179,71,38
164,178,71,38
169,177,71,38
172,177,71,38
175,177,71,38
178,177,71,38
181,177,71,38
185,177,71,38
190,177,71,38
194,177,71,38
199,176,71,38
203,176,71,38
208,175,71,38
212,175,71,38
217,174,71,38
221,174,71,38
226,173,70,38
230,172,70,39
235,171,69,40
239,170,68,41
244,168,67,41
248,167,67,42
252,167,66,42
255,167,66,42
259,167,66,42
262,167,66,42
266,166,66,42
269,166,66,42
275,167,66,42
281,168,66,42
286,168,66,42
292,169,66,42
297,170,66,42
301,169,66,42
304,169,66,42
307,169,66,42
310,169,66,42
313,169,66,42
317,169,66,42
320,169,66,42
323,168,66,42
328,168,66,42
332,167,66,42
337,166,66,42
342,165,66,42
347,164,66,42
351,164,66,42
356,163,66,42
360,163,66,42
364,163,66,42
369,163,66,42
373,163,66,42
378,163,66,42
382,163,66,42
387,163,66,42
391,163,66,42
396,163,65,41
400,162,64,40
405,162,63,40
409,162,62,39
414,162,62,38
419,162,61,38
424,163,60,38
429,163,60,38
434,164,59,38
439,164,59,38
442,163,59,38
446,163,59,38
449,162,59,38
452,162,59,38
455,162,59,38
458,161,59,38
461,161,59,38
465,161,59,38
470,162,59,38
474,162,59,38
479,163,59,38
483,164,59,38
488,164,59,38
492,165,59,38
497,166,59,38
501,166,59,38
504,165,59,38
507,164,59,38
510,163,59,38
512,162,59,38
515,161,59,38
518,160,59,38
521,159,59,38
526,160,58,37
532,161,58,36
537,162,57,35
542,163,57,34
547,163,57,34
552,163,57,34
557,163,57,34
562,164,57,34
567,164,57,34
570,164,57,33
574,164,57,31
577,164,57,29
580,164,57,27
584,163,56,28
588,162,55,29
591,161,54,29
595,159,53,30
598,158,52,31
602,159,52,31
606,159,52,30
609,160,52,30
613,161,52,30
616,160,52,30
618,159,52,30
621,159,52,30
624,158,52,30
