912,597,63,72
912,593,63,72
912,589,63,72
912,585,63,72
912,582,63,72
912,578,63,72
912,574,63,72
912,571,63,72
912,567,63,72
912,563,63,72
912,560,60,76
911,557,60,76
911,554,60,76
910,551,60,76
910,548,60,76
909,546,60,76
909,543,60,76
908,540,60,76
908,537,60,76
907,534,60,76
907,532,63,71
907,529,63,71
907,527,63,71
907,525,63,71
907,523,63,71
907,521,63,71
907,518,63,71
907,516,63,71
907,514,63,71
907,512,63,71
907,510,57,69
906,508,57,69
906,506,57,69
906,504,57,69
906,502,57,69
906,501,57,69
905,499,57,69
905,497,57,69
905,495,57,69
905,493,57,69
905,492,57,69
905,490,57,69
905,489,57,69
905,488,57,69
905,487,57,69
905,486,57,69
905,485,57,69
905,484,57,69
905,483,57,69
905,482,57,69
905,481,57,69
904,480,57,69
904,479,57,69
903,478,57,69
903,478,57,69
903,477,57,69
902,476,57,69
902,476,57,69
901,475,57,69
901,474,57,69
901,474,57,69
902,473,57,69
903,473,57,69
904,473,57,69
906,473,57,69
907,473,57,69
908,472,57,69
910,472,57,69
911,472,57,69
912,472,57,69
914,472,57,69
917,472,57,69
920,472,57,69
923,472,57,69
927,472,57,69
930,472,57,69
933,472,57,69
937,472,57,69
940,472,57,69
943,472,57,69
947,472,57,69
949,472,57,69
951,472,57,69
954,472,57,69
956,472,57,69
959,472,57,69
961,472,57,69
963,472,57,69
966,472,57,69
968,472,57,69
971,473,57,69
971,472,57,69
971,472,57,69
971,472,57,69
971,472,57,69
971,472,57,69
971,472,57,69
971,472,57,69
971,472,57,69
971,472,57,69
972,472,57,69
971,472,57,69
971,473,57,69
970,474,57,69
970,475,57,69
970,476,57,69
969,476,57,69
969,477,57,69
968,478,57,69
968,479,57,69
968,480,57,69
968,480,57,69
968,481,57,69
968,481,57,69
968,482,57,69
968,482,57,69
968,483,57,69
968,483,57,69
968,484,57,69
968,484,57,69
968,485,57,69
967,485,57,69
967,486,57,69
967,487,57,69
966,488,57,69
966,489,57,69
966,490,57,69
965,491,57,69
965,492,57,69
965,493,57,69
965,494,57,69
964,494,57,69
964,495,57,69
964,496,57,69
964,497,57,69
964,498,57,69
964,499,57,69
964,500,57,69
964,501,57,69
964,502,57,69
964,503,57,69
968,511,57,69
973,519,57,69
978,527,57,69
983,535,57,69
988,543,57,69
992,551,57,69
997,559,57,69
1002,567,57,69
1007,575,57,69
1012,583,67,88
1012,582,67,88
1012,582,67,88
1012,582,67,88
1012,582,67,88
1013,582,67,88
1013,582,67,88
1013,582,67,88
1013,582,67,88
1013,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,582,67,88
1014,583,67,88
1014,583,67,88
1014,583,67,88
1014,583,67,88
1014,583,67,88
1015,583,67,88
1015,583,67,88
1015,583,67,88
1015,583,67,88
1015,583,67,88
1016,583,67,88
1016,583,67,88
1016,583,67,88
1016,583,67,88
1016,583,67,88
1016,584,67,88
1016,584,67,88
1016,584,67,88
1016,584,67,88
1016,584,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,585,67,88
1016,584,67,88
1016,584,67,88
1016,584,67,88
1016,584,67,88
1017,584,67,88
1017,584,67,88
1017,584,67,88
1017,584,67,88
1017,584,67,88
1018,584,67,88
1018,584,67,88
1018,584,67,88
1019,584,67,88
1019,584,67,88
1020,584,67,88
1020,584,67,88
1020,584,67,88
1021,584,67,88
1021,584,67,88
1022,585,67,88
1022,584,67,88
1022,584,67,88
1022,584,67,88
1022,584,67,88
1023,584,67,88
1023,583,67,88
1023,583,67,88
1023,583,67,88
1023,583,67,88
1024,583,67,88
1024,583,67,88
1024,583,67,88
1025,583,67,88
1025,583,67,88
1026,584,67,88
1026,584,67,88
1026,584,67,88
1027,584,67,88
1027,584,67,88
1028,585,67,88
1027,584,67,88
1027,584,67,88
1027,584,67,88
1027,584,67,88
1027,584,67,88
1026,583,67,88
1026,583,67,88
1026,583,67,88
1026,583,67,88
1026,583,67,88
1026,583,67,88
1026,583,67,88
1027,583,67,88
1027,583,67,88
1028,583,67,88
1028,583,67,88
1028,583,67,88
1029,583,67,88
1029,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1030,583,67,88
1031,583,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1032,582,67,88
1032,581,67,88
1032,581,67,88
1032,581,67,88
1032,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1033,581,67,88
1034,581,67,88
1034,581,67,88
1034,581,67,88
1034,581,67,88
1034,581,67,88
1035,581,67,88
1034,580,67,88
1034,580,67,88
1034,580,67,88
1034,580,67,88
1034,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1033,580,67,88
1034,581,67,88
1034,581,67,88
1034,581,67,88
1034,581,67,88
1034,581,67,88
1035,582,67,88
1034,582,67,88
1034,582,67,88
1034,582,67,88
1034,582,67,88
1034,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1034,583,67,88
1033,583,67,88
1033,583,67,88
1033,583,67,88
1033,583,67,88
1033,583,67,88
1032,583,67,88
1032,583,67,88
1032,583,67,88
1032,583,67,88
1032,583,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1033,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1031,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1032,582,67,88
1033,583,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,582,67,88
1033,583,67,88
1033,583,67,88
1033,583,67,88
1033,583,67,88
1033,583,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,584,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1033,585,67,88
1032,584,67,88
1032,584,67,88
1032,584,67,88
1032,584,67,88
1032,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1031,584,67,88
1032,584,67,88
1032,584,67,88
1032,584,67,88
1032,584,67,88
1032,584,67,88
1033,584,67,88
1030,580,67,88
1028,577,67,88
1026,573,67,88
1023,570,67,88
1021,566,67,88
1019,563,67,88
1016,559,67,88
1014,556,67,88
1012,552,67,88
1010,549,67,88
998,541,67,88
986,533,67,88
974,525,67,88
962,518,67,88
951,510,67,88
939,502,67,88
927,495,67,88
915,487,67,88
903,479,67,88
892,472,67,88
889,470,67,88
887,469,67,88
885,467,67,88
883,466,67,88
881,465,67,88
878,463,67,88
876,462,67,88
874,460,67,88
872,459,67,88
870,458,67,88
870,457,67,88
870,457,67,88
870,457,67,88
870,457,67,88
871,457,67,88
871,456,67,88
871,456,67,88
871,456,67,88
871,456,67,88
872,456,67,88
882,455,67,88
892,454,67,88
902,454,67,88
912,453,67,88
923,453,67,88
933,452,67,88
943,451,67,88
953,451,67,88
963,450,67,88
974,450,72,87
975,450,72,87
977,450,72,87
978,450,72,87
980,450,72,87
981,450,72,87
983,450,72,87
984,450,72,87
986,450,72,87
987,450,72,87
989,451,73,87
989,458,73,87
989,466,73,87
989,473,73,87
989,481,73,87
990,489,73,87
990,496,73,87
990,504,73,87
990,511,73,87
990,519,73,87
991,527,71,98
991,530,71,98
991,534,71,98
991,537,71,98
992,541,71,98
992,545,71,98
992,548,71,98
993,552,71,98
993,555,71,98
993,559,71,98
994,563,67,89
993,563,67,89
993,563,67,89
993,563,67,89
993,563,67,89
993,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
992,563,67,89
993,563,67,89
993,563,67,89
993,563,67,89
993,563,67,89
993,563,67,89
